,TIME_PERIOD,PRO_COM,POP_AL_KMQ,RESULT,OBS_VALUE,MORTI
134896,2027,97060,73.393093,F,0,0
134897,2027,97061,1062.422028,F,0,0
134898,2027,97062,1089.220061,F,0,0
134899,2027,97063,33.707376,F,0,0
134900,2027,97064,45.709329,F,0,0
134901,2027,97065,90.433761,F,0,0
134902,2027,97067,62.117702,F,0,0
134903,2027,97068,1025.469489,F,0,0
134904,2027,97069,63.950481,F,0,0
134905,2027,97070,101.982573,F,0,0
134906,2027,97071,1357.969535,F,0,0
134907,2027,97072,620.400654,F,0,0
134908,2027,97074,744.07282,F,0,0
134909,2027,97075,734.872115,F,0,0
134910,2027,97076,643.93409,F,0,0
134911,2027,97077,37.970986,F,0,0
134912,2027,97078,659.503379,F,0,0
134913,2027,97079,157.532786,F,0,0
134914,2027,97082,534.396363,F,0,0
134915,2027,97083,901.815796,F,0,0
134916,2027,97084,52.992147,F,0,0
134917,2027,97086,1261.868591,F,0,0
134918,2027,97090,1292.968505,F,0,0
134919,2027,97091,849.161666,F,0,0
134920,2027,97092,530.012408,F,0,0
134921,2027,97093,34.312214,F,0,0
134922,2027,98001,44.364857,F,0,0
134923,2027,98002,51.796061,F,0,0
134924,2027,98003,210.45644,F,0,0
134925,2027,98004,185.397465,F,0,0
134926,2027,98005,324.652824,F,0,0
134927,2027,98006,164.19352,F,0,0
134928,2027,98008,305.320807,F,0,0
134929,2027,98009,671.432814,F,0,0
134930,2027,98010,615.296304,F,0,0
134931,2027,98011,55.183393,F,0,0
134932,2027,98012,398.655952,F,0,0
134933,2027,98013,74.889781,F,0,0
134934,2027,98014,347.505817,F,0,0
134935,2027,98015,604.358527,F,0,0
134936,2027,98017,134.550876,F,0,0
134937,2027,98018,549.547778,F,0,0
134938,2027,98019,750.513903,F,0,0
134939,2027,98020,185.357319,F,0,0
134940,2027,98021,504.385965,F,0,0
134941,2027,98022,114.09943,F,0,0
134942,2027,98023,29.854402,F,0,0
134943,2027,98024,96.18083,F,0,0
134944,2027,98025,315.988566,F,0,0
134945,2027,98026,308.769653,F,0,0
134946,2027,98027,220.266516,F,0,0
134947,2027,98028,238.345954,F,0,0
134948,2027,98029,257.247974,F,0,0
134949,2027,98030,201.92059,F,0,0
134950,2027,98031,1095.021619,F,0,0
134951,2027,98032,469.217321,F,0,0
134952,2027,98033,11.836173,F,0,0
134953,2027,98034,123.051755,F,0,0
134954,2027,98035,152.370004,F,0,0
134955,2027,98036,415.02539,F,0,0
134956,2027,98037,526.97394,F,0,0
134957,2027,98038,62.147964,F,0,0
134958,2027,98039,156.940225,F,0,0
134959,2027,98040,232.812386,F,0,0
134960,2027,98041,376.596701,F,0,0
134961,2027,98042,209.545032,F,0,0
134962,2027,98043,237.501177,F,0,0
134963,2027,98044,121.822126,F,0,0
134964,2027,98045,142.598572,F,0,0
134965,2027,98046,608.685714,F,0,0
134966,2027,98047,209.021147,F,0,0
134967,2027,98048,286.097827,F,0,0
134968,2027,98049,110.791179,F,0,0
134969,2027,98050,673.562461,F,0,0
134970,2027,98051,174.650509,F,0,0
134971,2027,98052,295.290473,F,0,0
134972,2027,98053,67.146638,F,0,0
134973,2027,98054,185.138938,F,0,0
134974,2027,98055,1215.698787,F,0,0
134975,2027,98056,376.884109,F,0,0
134976,2027,98057,84.215763,F,0,0
134977,2027,98058,94.093654,F,0,0
134978,2027,98059,214.733112,F,0,0
134979,2027,98060,137.199413,F,0,0
134980,2027,98061,393.856746,F,0,0
134981,2027,98062,72.875146,F,0,0
134982,2027,99001,1068.246004,F,0,0
134983,2027,99002,2664.13108,F,0,0
134984,2027,99003,223.514217,F,0,0
134985,2027,99004,61.008281,F,0,0
134986,2027,99005,636.073556,F,0,0
134987,2027,99006,67.791655,F,0,0
134988,2027,99008,103.441942,F,0,0
134989,2027,99009,143.571707,F,0,0
134990,2027,99011,1328.125,F,0,0
134991,2027,99013,1959.967353,F,0,0
134992,2027,99014,1106.840807,F,0,0
134993,2027,99015,93.449489,F,0,0
134994,2027,99016,279.958832,F,0,0
134995,2027,99017,441.717275,F,0,0
134996,2027,99018,493.049021,F,0,0
134997,2027,99020,369.093839,F,0,0
134998,2027,99021,7.12602,F,0,0
134999,2027,99022,32.831591,F,0,0
135000,2027,99023,167.359016,F,0,0
135001,2027,99024,38.565457,F,0,0
135002,2027,99025,53.523035,F,0,0
135003,2027,99026,24.62977,F,0,0
135004,2027,99027,101.523322,F,0,0
135005,2027,99028,147.171017,F,0,0
135006,2027,99029,214.108402,F,0,0
135007,2027,99030,29.096717,F,0,0
135008,2027,99031,66.08661,F,0,0
135009,2027,100001,32.523726,F,0,0
135010,2027,100002,378.361077,F,0,0
135011,2027,100003,618.714551,F,0,0
135012,2027,100004,1651.928724,F,0,0
135013,2027,100005,2018.987335,F,0,0
135014,2027,100006,291.185691,F,0,0
135015,2027,100007,96.975702,F,0,0
135016,2027,101001,62.782902,F,0,0
135017,2027,101002,24.716421,F,0,0
135018,2027,101003,25.379608,F,0,0
135019,2027,101004,32.465373,F,0,0
135020,2027,101005,22.539444,F,0,0
135021,2027,101006,45.526146,F,0,0
135022,2027,101007,33.610014,F,0,0
135023,2027,101008,339.660962,F,0,0
135024,2027,101009,64.79708,F,0,0
135025,2027,101010,320.976765,F,0,0
135026,2027,101011,54.643182,F,0,0
135027,2027,101012,68.886286,F,0,0
135028,2027,101013,145.212114,F,0,0
135029,2027,101014,62.87628,F,0,0
135030,2027,101015,60.30191,F,0,0
135031,2027,101016,20.41243,F,0,0
135032,2027,101017,86.407275,F,0,0
135033,2027,101018,47.620662,F,0,0
135034,2027,101019,117.84242,F,0,0
135035,2027,101020,44.881033,F,0,0
135036,2027,101021,85.076034,F,0,0
135037,2027,101022,35.498819,F,0,0
135038,2027,101023,20.992858,F,0,0
135039,2027,101024,52.359495,F,0,0
135040,2027,101025,71.805335,F,0,0
135041,2027,101026,9.678972,F,0,0
135042,2027,101027,33.770013,F,0,0
135043,2027,102001,71.644983,F,0,0
135044,2027,102002,34.81742,F,0,0
135045,2027,102003,129.09444,F,0,0
135046,2027,102004,27.949162,F,0,0
135047,2027,102005,44.312936,F,0,0
135048,2027,102006,160.329898,F,0,0
135049,2027,102007,166.339146,F,0,0
135050,2027,102008,37.754008,F,0,0
135051,2027,102009,98.409244,F,0,0
135052,2027,102010,48.546116,F,0,0
135053,2027,102011,158.361346,F,0,0
135054,2027,102012,92.99758,F,0,0
135055,2027,102013,55.570666,F,0,0
135056,2027,102014,62.168203,F,0,0
135057,2027,102015,70.569889,F,0,0
135058,2027,102016,41.989586,F,0,0
135059,2027,102017,529.887758,F,0,0
135060,2027,102018,78.681292,F,0,0
135061,2027,102019,109.700878,F,0,0
135062,2027,102020,52.98942,F,0,0
135063,2027,102021,175.094382,F,0,0
135064,2027,102022,32.48464,F,0,0
135065,2027,102023,78.844772,F,0,0
135066,2027,102024,30.898303,F,0,0
135067,2027,102025,254.49458,F,0,0
135068,2027,102026,161.558835,F,0,0
135069,2027,102027,384.20641,F,0,0
135070,2027,102028,43.501903,F,0,0
135071,2027,102029,24.884386,F,0,0
135072,2027,102030,224.061266,F,0,0
135073,2027,102031,186.142619,F,0,0
135074,2027,102032,149.190111,F,0,0
135075,2027,102033,298.267837,F,0,0
135076,2027,102034,203.756003,F,0,0
135077,2027,102035,61.662516,F,0,0
135078,2027,102036,146.956363,F,0,0
135079,2027,102037,154.536649,F,0,0
135080,2027,102038,45.168723,F,0,0
135081,2027,102039,112.169798,F,0,0
135082,2027,102040,156.119428,F,0,0
135083,2027,102041,81.382571,F,0,0
135084,2027,102042,76.963693,F,0,0
135085,2027,102043,98.36108,F,0,0
135086,2027,102044,1570.905487,F,0,0
135087,2027,102045,47.391484,F,0,0
135088,2027,102046,45.637013,F,0,0
135089,2027,102047,664.215207,F,0,0
135090,2027,102048,118.881509,F,0,0
135091,2027,102049,111.989921,F,0,0
135092,2027,102050,77.467821,F,0,0
135093,2027,103001,3.92288,F,0,0
135094,2027,103002,27.678519,F,0,0
135095,2027,103003,1222.882151,F,0,0
135096,2027,103004,36.295445,F,0,0
135097,2027,103005,5.057595,F,0,0
135098,2027,103006,11.232814,F,0,0
135099,2027,103007,11.528911,F,0,0
135100,2027,103008,265.783257,F,0,0
135101,2027,103009,218.28454,F,0,0
135102,2027,103010,63.120687,F,0,0
135103,2027,103011,49.419643,F,0,0
135104,2027,103012,3.414105,F,0,0
135105,2027,103013,98.133398,F,0,0
135106,2027,103014,10.180926,F,0,0
135107,2027,103015,406.608652,F,0,0
135108,2027,103016,61.857672,F,0,0
135109,2027,103017,95.499875,F,0,0
135110,2027,103018,24.391588,F,0,0
135111,2027,103019,266.795499,F,0,0
135112,2027,103021,7.216479,F,0,0
135113,2027,103022,56.457425,F,0,0
135114,2027,103023,16.568465,F,0,0
135115,2027,103024,22.144236,F,0,0
135116,2027,103025,111.504162,F,0,0
135117,2027,103026,26.77239,F,0,0
135118,2027,103028,478.786269,F,0,0
135119,2027,103029,35.192834,F,0,0
135120,2027,103031,3.283642,F,0,0
135121,2027,103032,63.164435,F,0,0
135122,2027,103033,152.316205,F,0,0
135123,2027,103034,74.632497,F,0,0
135124,2027,103035,532.90742,F,0,0
135125,2027,103036,12.044021,F,0,0
135126,2027,103037,8.869269,F,0,0
135127,2027,103038,22.396539,F,0,0
135128,2027,103039,4.981505,F,0,0
135129,2027,103040,22.7752,F,0,0
135130,2027,103041,30.942902,F,0,0
135131,2027,103042,72.90986,F,0,0
135132,2027,103043,13.656284,F,0,0
135133,2027,103044,79.236309,F,0,0
135134,2027,103045,18.55971,F,0,0
135135,2027,103046,14.649021,F,0,0
135136,2027,103047,16.372887,F,0,0
135137,2027,103048,84.690421,F,0,0
135138,2027,103049,37.781613,F,0,0
135139,2027,103050,467.035862,F,0,0
135140,2027,103051,127.702588,F,0,0
135141,2027,103052,247.606395,F,0,0
135142,2027,103053,190.205538,F,0,0
135143,2027,103054,57.83232,F,0,0
135144,2027,103055,94.271669,F,0,0
135145,2027,103056,6.332773,F,0,0
135146,2027,103057,53.947411,F,0,0
135147,2027,103058,25.75893,F,0,0
135148,2027,103059,23.574535,F,0,0
135149,2027,103060,26.553235,F,0,0
135150,2027,103061,46.335346,F,0,0
135151,2027,103062,23.926964,F,0,0
135152,2027,103064,131.05426,F,0,0
135153,2027,103065,47.625993,F,0,0
135154,2027,103066,20.581357,F,0,0
135155,2027,103067,4.494836,F,0,0
135156,2027,103068,29.346861,F,0,0
135157,2027,103069,21.854511,F,0,0
135158,2027,103070,24.087503,F,0,0
135159,2027,103071,20.455045,F,0,0
135160,2027,103072,798.891532,F,0,0
135161,2027,103074,349.06079,F,0,0
135162,2027,103075,334.4312,F,0,0
135163,2027,103076,37.245713,F,0,0
135164,2027,103077,107.459439,F,0,0
135165,2027,103078,14.987004,F,0,0
135166,2027,103079,7.88412,F,0,0
135167,2027,108001,1409.303238,F,0,0
135168,2027,108002,834.785428,F,0,0
135169,2027,108003,2338.374489,F,0,0
135170,2027,108004,1935.644368,F,0,0
135171,2027,108005,2515.602322,F,0,0
135172,2027,108006,1140.601377,F,0,0
135173,2027,108007,1949.279636,F,0,0
135174,2027,108008,982.522497,F,0,0
135175,2027,108009,2531.001655,F,0,0
135176,2027,108010,3408.700224,F,0,0
135177,2027,108011,920.955132,F,0,0
135178,2027,108012,3396.786369,F,0,0
135179,2027,108013,1262.311324,F,0,0
135180,2027,108014,1373.569199,F,0,0
135181,2027,108015,1809.491156,F,0,0
135182,2027,108016,2267.815463,F,0,0
135183,2027,108017,1720.315061,F,0,0
135184,2027,108018,948.559642,F,0,0
135185,2027,108019,3460.902413,F,0,0
135186,2027,108020,1217.702627,F,0,0
135187,2027,108021,1888.435726,F,0,0
135188,2027,108022,1290.103751,F,0,0
135189,2027,108023,2821.233401,F,0,0
135190,2027,108024,2569.377572,F,0,0
135191,2027,108025,1449.218088,F,0,0
135192,2027,108026,1621.426198,F,0,0
135193,2027,108027,2888.188899,F,0,0
135194,2027,108028,5036.844993,F,0,0
135195,2027,108029,2375.895438,F,0,0
135196,2027,108030,2841.495854,F,0,0
135197,2027,108031,1063.627505,F,0,0
135198,2027,108032,1125.00734,F,0,0
135199,2027,108033,3718.978786,F,0,0
135200,2027,108034,4289.001297,F,0,0
135201,2027,108035,3958.942776,F,0,0
135202,2027,108036,923.527309,F,0,0
135203,2027,108037,1383.800256,F,0,0
135204,2027,108038,1249.789456,F,0,0
135205,2027,108039,3447.900538,F,0,0
135206,2027,108040,3229.083638,F,0,0
135207,2027,108041,2547.50521,F,0,0
135208,2027,108042,855.897679,F,0,0
135209,2027,108043,1049.904652,F,0,0
135210,2027,108044,1096.844329,F,0,0
135211,2027,108045,2870.049505,F,0,0
135212,2027,108046,3743.053451,F,0,0
135213,2027,108047,1175.709504,F,0,0
135214,2027,108048,2592.013642,F,0,0
135215,2027,108049,2933.316889,F,0,0
135216,2027,108050,1261.735248,F,0,0
135217,2027,108051,1186.365194,F,0,0
135218,2027,108052,1006.470308,F,0,0
135219,2027,108053,794.217035,F,0,0
135220,2027,108054,1143.948662,F,0,0
135221,2027,108055,1528.729742,F,0,0
135222,2027,109001,287.670392,F,0,0
135223,2027,109002,46.363715,F,0,0
135224,2027,109003,52.222296,F,0,0
135225,2027,109004,155.588259,F,0,0
135226,2027,109005,128.634347,F,0,0
135227,2027,109006,286.507744,F,0,0
135228,2027,109007,88.98384,F,0,0
135229,2027,109008,349.931979,F,0,0
135230,2027,109009,76.98544,F,0,0
135231,2027,109010,174.666431,F,0,0
135232,2027,109011,108.621598,F,0,0
135233,2027,109012,60.84507,F,0,0
135234,2027,109013,148.550235,F,0,0
135235,2027,109014,22.386193,F,0,0
135236,2027,109015,12.961804,F,0,0
135237,2027,109016,58.083407,F,0,0
135238,2027,109017,131.602797,F,0,0
135239,2027,109018,395.853359,F,0,0
135240,2027,109019,41.878698,F,0,0
135241,2027,109020,31.674543,F,0,0
135242,2027,109021,38.881034,F,0,0
135243,2027,109022,61.361493,F,0,0
135244,2027,109023,117.609439,F,0,0
135245,2027,109024,466.978903,F,0,0
135246,2027,109025,36.178349,F,0,0
135247,2027,109026,113.464448,F,0,0
135248,2027,109027,54.643474,F,0,0
135249,2027,109028,82.671958,F,0,0
135250,2027,109029,103.747049,F,0,0
135251,2027,109030,740.999379,F,0,0
135252,2027,109031,88.116555,F,0,0
135253,2027,109032,112.453291,F,0,0
135254,2027,109033,1756.544532,F,0,0
135255,2027,109034,1419.369769,F,0,0
135256,2027,109035,152.30594,F,0,0
135257,2027,109036,43.355361,F,0,0
135258,2027,109037,324.602956,F,0,0
135259,2027,109038,117.295234,F,0,0
135260,2027,109039,28.868974,F,0,0
135261,2027,109040,152.938515,F,0,0
135262,2027,110001,240.144459,F,0,0
135263,2027,110002,616.878012,F,0,0
135264,2027,110003,770.938656,F,0,0
135265,2027,110004,182.247876,F,0,0
135266,2027,110005,308.819105,F,0,0
135267,2027,110006,30.791835,F,0,0
135268,2027,110007,337.082194,F,0,0
135269,2027,110008,31.765527,F,0,0
135270,2027,110009,529.46331,F,0,0
135271,2027,110010,91.983631,F,0,0
135272,2027,112001,185.863256,F,0,0
135273,2027,112002,15.207291,F,0,0
135274,2027,112003,18.382449,F,0,0
135275,2027,112004,23.810644,F,0,0
135276,2027,112005,17.396166,F,0,0
135277,2027,112006,13.809062,F,0,0
135278,2027,112007,41.383983,F,0,0
135279,2027,112008,43.793915,F,0,0
135280,2027,112009,20.611781,F,0,0
135281,2027,112010,50.8585,F,0,0
135282,2027,112011,18.952651,F,0,0
135283,2027,112012,8.137856,F,0,0
135284,2027,112013,22.519924,F,0,0
135285,2027,112014,45.216223,F,0,0
135286,2027,112015,48.894275,F,0,0
135287,2027,112016,129.204034,F,0,0
135288,2027,112017,15.878777,F,0,0
135289,2027,112018,15.302413,F,0,0
135290,2027,112019,41.032289,F,0,0
135291,2027,112020,19.325817,F,0,0
135292,2027,112021,17.577643,F,0,0
135293,2027,112022,19.61626,F,0,0
135294,2027,112023,40.23771,F,0,0
135295,2027,112024,9.943441,F,0,0
135296,2027,112025,12.63838,F,0,0
135297,2027,112026,19.842275,F,0,0
135298,2027,112027,70.223761,F,0,0
135299,2027,112028,40.454623,F,0,0
135300,2027,112029,28.374805,F,0,0
135301,2027,112030,19.687097,F,0,0
135302,2027,112031,7.694664,F,0,0
135303,2027,112032,18.027573,F,0,0
135304,2027,112033,73.136403,F,0,0
135305,2027,112034,10.604813,F,0,0
135306,2027,112035,24.505982,F,0,0
135307,2027,112036,38.36729,F,0,0
135308,2027,112037,126.16053,F,0,0
135309,2027,112038,28.297171,F,0,0
135310,2027,112039,179.496042,F,0,0
135311,2027,112040,38.413059,F,0,0
135312,2027,112041,11.902253,F,0,0
135313,2027,112042,16.988319,F,0,0
135314,2027,112043,36.612769,F,0,0
135315,2027,112044,43.856597,F,0,0
135316,2027,112045,199.097633,F,0,0
135317,2027,112046,29.249195,F,0,0
135318,2027,112047,12.466973,F,0,0
135319,2027,112048,21.764096,F,0,0
135320,2027,112049,56.609886,F,0,0
135321,2027,112050,220.277322,F,0,0
135322,2027,112051,29.748753,F,0,0
135323,2027,112052,3.056891,F,0,0
135324,2027,112053,214.744285,F,0,0
135325,2027,112054,16.732415,F,0,0
135326,2027,112055,215.995678,F,0,0
135327,2027,112056,26.018787,F,0,0
135328,2027,112057,16.460035,F,0,0
135329,2027,112058,42.090617,F,0,0
135330,2027,112059,229.250711,F,0,0
135331,2027,112060,23.80385,F,0,0
135332,2027,112061,21.681552,F,0,0
135333,2027,112062,49.92404,F,0,0
135334,2027,112063,135.083256,F,0,0
135335,2027,112064,168.697614,F,0,0
135336,2027,112065,31.303996,F,0,0
135337,2027,112066,10.153867,F,0,0
135338,2027,113001,16.256395,F,0,0
135339,2027,113002,8.056817,F,0,0
135340,2027,113003,8.879277,F,0,0
135341,2027,113004,58.168281,F,0,0
135342,2027,113005,58.472813,F,0,0
135343,2027,113006,12.765199,F,0,0
135344,2027,113007,9.222989,F,0,0
135345,2027,113008,19.86564,F,0,0
135346,2027,113009,99.067237,F,0,0
135347,2027,113010,29.376263,F,0,0
135348,2027,113011,63.170925,F,0,0
135349,2027,113012,202.647479,F,0,0
135350,2027,113013,32.084135,F,0,0
135351,2027,113014,13.437527,F,0,0
135352,2027,113015,27.036531,F,0,0
135353,2027,113016,19.282135,F,0,0
135354,2027,113017,160.46363,F,0,0
135355,2027,113018,13.528994,F,0,0
135356,2027,113019,13.311197,F,0,0
135357,2027,113020,91.599287,F,0,0
135358,2027,113021,49.226502,F,0,0
135359,2027,113022,49.496603,F,0,0
135360,2027,113023,17.639189,F,0,0
135361,2027,113024,26.944809,F,0,0
135362,2027,113025,61.835562,F,0,0
135363,2027,113026,18.720672,F,0,0
135364,2027,114001,16.023754,F,0,0
135365,2027,114002,26.919586,F,0,0
135366,2027,114003,14.22993,F,0,0
135367,2027,114004,29.609824,F,0,0
135368,2027,114005,27.990027,F,0,0
135369,2027,114006,11.687002,F,0,0
135370,2027,114007,21.063407,F,0,0
135371,2027,114008,44.826762,F,0,0
135372,2027,114009,18.194754,F,0,0
135373,2027,114010,26.900087,F,0,0
135374,2027,114011,36.436818,F,0,0
135375,2027,114012,23.665201,F,0,0
135376,2027,114013,31.879586,F,0,0
135377,2027,114014,14.688852,F,0,0
135378,2027,114015,41.995475,F,0,0
135379,2027,114016,63.901121,F,0,0
135380,2027,114017,29.070848,F,0,0
135381,2027,114018,23.280755,F,0,0
135382,2027,114019,12.896597,F,0,0
135383,2027,114020,11.965288,F,0,0
135384,2027,114021,38.311191,F,0,0
135385,2027,114022,8.170012,F,0,0
135386,2027,114023,73.873749,F,0,0
135387,2027,114024,48.474894,F,0,0
135388,2027,114025,20.988079,F,0,0
135389,2027,114026,9.950807,F,0,0
135390,2027,114027,172.103454,F,0,0
135391,2027,114028,39.067874,F,0,0
135392,2027,114029,41.964666,F,0,0
135393,2027,114030,10.813381,F,0,0
135394,2027,114031,4.902798,F,0,0
135395,2027,114032,16.325415,F,0,0
135396,2027,114033,23.378698,F,0,0
135397,2027,114034,20.079459,F,0,0
135398,2027,114035,17.291431,F,0,0
135399,2027,114036,75.261028,F,0,0
135400,2027,114037,29.766332,F,0,0
135401,2027,114038,25.184441,F,0,0
135402,2027,114039,16.068985,F,0,0
135403,2027,114040,8.334664,F,0,0
135404,2027,114041,48.080017,F,0,0
135405,2027,114042,35.571681,F,0,0
135406,2027,114043,92.30276,F,0,0
135407,2027,114044,27.715177,F,0,0
135408,2027,114045,13.01286,F,0,0
135409,2027,114046,40.075353,F,0,0
135410,2027,114047,27.029473,F,0,0
135411,2027,114048,56.682435,F,0,0
135412,2027,114049,25.744319,F,0,0
135413,2027,114050,12.967888,F,0,0
135414,2027,114051,22.054598,F,0,0
135415,2027,114052,33.990653,F,0,0
135416,2027,114053,29.709259,F,0,0
135417,2027,115001,64.59757,F,0,0
135418,2027,115002,9.197935,F,0,0
135419,2027,115003,25.555005,F,0,0
135420,2027,115004,55.628549,F,0,0
135421,2027,115005,12.353666,F,0,0
135422,2027,115006,39.099365,F,0,0
135423,2027,115007,36.386486,F,0,0
135424,2027,115008,19.923484,F,0,0
135425,2027,115009,13.868391,F,0,0
135426,2027,115010,13.634488,F,0,0
135427,2027,115011,196.335723,F,0,0
135428,2027,115012,42.76066,F,0,0
135429,2027,115013,25.433841,F,0,0
135430,2027,115014,9.979614,F,0,0
135431,2027,115015,53.991651,F,0,0
135432,2027,115016,31.16351,F,0,0
135433,2027,115017,57.146947,F,0,0
135434,2027,115018,18.838964,F,0,0
135435,2027,115019,85.808703,F,0,0
135436,2027,115020,20.212216,F,0,0
135437,2027,115021,41.639974,F,0,0
135438,2027,115022,57.460396,F,0,0
135439,2027,115023,20.56649,F,0,0
135440,2027,115024,73.278302,F,0,0
135441,2027,115025,48.18321,F,0,0
135442,2027,115026,43.924623,F,0,0
135443,2027,115027,44.381968,F,0,0
135444,2027,115028,12.937762,F,0,0
135445,2027,115029,66.453604,F,0,0
135446,2027,115030,73.814236,F,0,0
135447,2027,115031,53.103504,F,0,0
135448,2027,115032,75.205288,F,0,0
135449,2027,115033,68.703524,F,0,0
135450,2027,115034,23.031347,F,0,0
135451,2027,115035,77.941273,F,0,0
135452,2027,115036,13.960385,F,0,0
135453,2027,115037,13.739972,F,0,0
135454,2027,115038,40.053767,F,0,0
135455,2027,115039,12.308961,F,0,0
135456,2027,115040,43.046813,F,0,0
135457,2027,115041,14.97991,F,0,0
135458,2027,115042,104.225387,F,0,0
135459,2027,115043,23.37628,F,0,0
135460,2027,115044,50.675833,F,0,0
135461,2027,115045,354.957146,F,0,0
135462,2027,115046,37.632604,F,0,0
135463,2027,115047,19.253179,F,0,0
135464,2027,115048,20.087224,F,0,0
135465,2027,115049,40.446986,F,0,0
135466,2027,115050,41.510077,F,0,0
135467,2027,115051,18.943995,F,0,0
135468,2027,115052,16.293175,F,0,0
135469,2027,115053,33.057506,F,0,0
135470,2027,115054,85.44537,F,0,0
135471,2027,115055,33.022922,F,0,0
135472,2027,115056,66.418619,F,0,0
135473,2027,115057,21.834674,F,0,0
135474,2027,115058,22.59717,F,0,0
135475,2027,115059,28.194734,F,0,0
135476,2027,115060,27.457793,F,0,0
135477,2027,115061,23.407977,F,0,0
135478,2027,115062,9.852532,F,0,0
135479,2027,115063,65.361958,F,0,0
135480,2027,115064,26.484321,F,0,0
135481,2027,115065,18.794057,F,0,0
135482,2027,115066,21.676409,F,0,0
135483,2027,115067,76.779847,F,0,0
135484,2027,115068,53.595712,F,0,0
135485,2027,115069,37.970889,F,0,0
135486,2027,115070,22.699094,F,0,0
135487,2027,115071,69.525531,F,0,0
135488,2027,115072,12.566296,F,0,0
135489,2027,115073,20.753226,F,0,0
135490,2027,115074,24.930313,F,0,0
135491,2027,115075,192.816847,F,0,0
135492,2027,115076,63.917686,F,0,0
135493,2027,115077,53.393493,F,0,0
135494,2027,115078,32.513201,F,0,0
135495,2027,115079,23.611936,F,0,0
135496,2027,115080,67.101779,F,0,0
135497,2027,115081,19.452645,F,0,0
135498,2027,115082,16.687395,F,0,0
135499,2027,115083,14.61657,F,0,0
135500,2027,115084,17.580195,F,0,0
135501,2027,115085,24.650935,F,0,0
135502,2027,115086,94.842113,F,0,0
135503,2027,115087,63.300087,F,0,0
135504,2027,116001,13.574336,F,0,0
135505,2027,116002,101.106139,F,0,0
135506,2027,116003,15.936951,F,0,0
135507,2027,116004,59.086088,F,0,0
135508,2027,116005,50.864037,F,0,0
135509,2027,116006,16.36486,F,0,0
135510,2027,116007,103.713947,F,0,0
135511,2027,116008,63.692212,F,0,0
135512,2027,116009,28.740571,F,0,0
135513,2027,116010,93.283512,F,0,0
135514,2027,116011,67.936675,F,0,0
135515,2027,116012,125.89503,F,0,0
135516,2027,116013,17.330718,F,0,0
135517,2027,116014,21.99504,F,0,0
135518,2027,116015,7.887233,F,0,0
135519,2027,116016,32.63042,F,0,0
135520,2027,116017,271.967616,F,0,0
135521,2027,116018,32.109883,F,0,0
135522,2027,116019,11.134056,F,0,0
135523,2027,116020,8.045667,F,0,0
135524,2027,116021,9.276673,F,0,0
135525,2027,116022,13.715184,F,0,0
135526,2027,116023,7.759522,F,0,0
135527,2027,117001,20.791479,F,0,0
135528,2027,117002,42.185806,F,0,0
135529,2027,117003,36.299906,F,0,0
135530,2027,117004,56.949397,F,0,0
135531,2027,117005,39.650332,F,0,0
135532,2027,117006,24.258783,F,0,0
135533,2027,117007,48.239679,F,0,0
135534,2027,117008,61.310425,F,0,0
135535,2027,117009,19.016572,F,0,0
135536,2027,117010,77.140178,F,0,0
135537,2027,117011,65.009499,F,0,0
135538,2027,117012,35.537354,F,0,0
135539,2027,117013,112.157491,F,0,0
135540,2027,117014,90.656012,F,0,0
135541,2027,117015,95.501776,F,0,0
135542,2027,117016,66.587464,F,0,0
135543,2027,117017,64.881769,F,0,0
135544,2027,117018,101.227202,F,0,0
135545,2027,117019,104.483927,F,0,0
135546,2027,117020,16.529773,F,0,0
135547,2027,117021,49.729573,F,0,0
135548,2027,117022,36.751987,F,0,0
135549,2027,117023,38.741525,F,0,0
135550,2027,117024,47.739543,F,0,0
135551,2027,117025,70.837564,F,0,0
135552,2027,117026,62.497567,F,0,0
135553,2027,117027,63.570756,F,0,0
135554,2027,117028,41.764894,F,0,0
135555,2027,118001,7.287152,F,0,0
135556,2027,118002,216.885414,F,0,0
135557,2027,118003,15.356799,F,0,0
135558,2027,118004,96.731956,F,0,0
135559,2027,118005,27.305899,F,0,0
135560,2027,118006,1729.377202,F,0,0
135561,2027,118007,336.938315,F,0,0
135562,2027,118008,16.58812,F,0,0
135563,2027,118009,301.566283,F,0,0
135564,2027,118010,93.535592,F,0,0
135565,2027,118011,111.109925,F,0,0
135566,2027,118012,16.849382,F,0,0
135567,2027,118013,54.151573,F,0,0
135568,2027,118014,675.309336,F,0,0
135569,2027,118015,21.683324,F,0,0
135570,2027,118016,36.788867,F,0,0
135571,2027,118017,5.548773,F,0,0
135572,2027,118018,16.639845,F,0,0
135573,2027,118019,30.322631,F,0,0
135574,2027,118020,27.866242,F,0,0
135575,2027,118021,23.38936,F,0,0
135576,2027,118022,52.495938,F,0,0
135577,2027,118023,55.964018,F,0,0
135578,2027,118024,35.791994,F,0,0
135579,2027,118025,43.408332,F,0,0
135580,2027,118026,77.903885,F,0,0
135581,2027,118027,151.007028,F,0,0
135582,2027,118028,2911.197512,F,0,0
135583,2027,118029,53.983239,F,0,0
135584,2027,118030,40.886789,F,0,0
135585,2027,118031,31.816717,F,0,0
135586,2027,118032,51.837784,F,0,0
135587,2027,118033,27.432403,F,0,0
135588,2027,118034,25.584244,F,0,0
135589,2027,118035,36.654533,F,0,0
