,COD_RIP,COD_REG,COD_PROV_STORICO,COD_UTS,PRO_COM_T,PRO_COM,COMUNE,COMUNE_A,SIGLA_AUTOMOBILISTICA,POP_LEG,ANNO_CENSIMENTO,AREA_KMQ,ANNO_AREA,POP_RES,ANNO_POP_RES,anno_riferimento
229,1,01,001,201,001234,1234,Salza di Pinerolo,,TO,74,2021,"15,6752",2023,67,2022,2023
230,1,01,001,201,001235,1235,Samone,,TO,1468,2021,"2,4329",2023,1490,2022,2023
231,1,01,001,201,001236,1236,San Benigno Canavese,,TO,5999,2021,"22,2315",2023,6068,2022,2023
232,1,01,001,201,001237,1237,San Carlo Canavese,,TO,4010,2021,"20,9068",2023,4039,2022,2023
233,1,01,001,201,001238,1238,San Colombano Belmonte,,TO,358,2021,"3,3808",2023,353,2022,2023
234,1,01,001,201,001239,1239,San Didero,,TO,516,2021,"3,3037",2023,508,2022,2023
235,1,01,001,201,001240,1240,San Francesco al Campo,,TO,4847,2021,"14,9795",2023,4843,2022,2023
236,1,01,001,201,001241,1241,Sangano,,TO,3686,2021,"6,6512",2023,3666,2022,2023
237,1,01,001,201,001242,1242,San Germano Chisone,,TO,1691,2021,"15,8619",2023,1715,2022,2023
238,1,01,001,201,001243,1243,San Gillio,,TO,3217,2021,"8,8867",2023,3244,2022,2023
239,1,01,001,201,001244,1244,San Giorgio Canavese,,TO,2534,2021,"20,4051",2023,2518,2022,2023
240,1,01,001,201,001245,1245,San Giorio di Susa,,TO,987,2021,"19,7367",2023,976,2022,2023
241,1,01,001,201,001246,1246,San Giusto Canavese,,TO,3261,2021,"9,613",2023,3251,2022,2023
242,1,01,001,201,001247,1247,San Martino Canavese,,TO,811,2021,"9,7933",2023,796,2022,2023
243,1,01,001,201,001248,1248,San Maurizio Canavese,,TO,10228,2021,"17,3443",2023,10276,2022,2023
244,1,01,001,201,001249,1249,San Mauro Torinese,,TO,18635,2021,"12,5489",2023,18564,2022,2023
245,1,01,001,201,001250,1250,San Pietro Val Lemina,,TO,1457,2021,"12,4441",2023,1469,2022,2023
246,1,01,001,201,001251,1251,San Ponso,,TO,248,2021,"2,1243",2023,238,2022,2023
247,1,01,001,201,001252,1252,San Raffaele Cimena,,TO,3146,2021,"11,1226",2023,3138,2022,2023
248,1,01,001,201,001253,1253,San Sebastiano da Po,,TO,1861,2021,"16,5783",2023,1872,2022,2023
249,1,01,001,201,001254,1254,San Secondo di Pinerolo,,TO,3597,2021,"12,572",2023,3641,2022,2023
250,1,01,001,201,001255,1255,Sant'Ambrogio di Torino,,TO,4597,2021,"8,3684",2023,4604,2022,2023
251,1,01,001,201,001256,1256,Sant'Antonino di Susa,,TO,4064,2021,"9,7947",2023,4076,2022,2023
252,1,01,001,201,001257,1257,Santena,,TO,10531,2021,"16,1984",2023,10444,2022,2023
253,1,01,001,201,001258,1258,Sauze di Cesana,,TO,251,2021,"78,2773",2023,241,2022,2023
254,1,01,001,201,001259,1259,Sauze d'Oulx,,TO,1043,2021,"17,3112",2023,1015,2022,2023
255,1,01,001,201,001260,1260,Scalenghe,,TO,3244,2021,"31,6768",2023,3201,2022,2023
256,1,01,001,201,001261,1261,Scarmagno,,TO,802,2021,"8,0309",2023,793,2022,2023
257,1,01,001,201,001262,1262,Sciolze,,TO,1463,2021,"11,3557",2023,1449,2022,2023
258,1,01,001,201,001263,1263,Sestriere,,TO,919,2021,"25,9159",2023,927,2022,2023
259,1,01,001,201,001264,1264,Settimo Rottaro,,TO,473,2021,"6,0579",2023,470,2022,2023
260,1,01,001,201,001265,1265,Settimo Torinese,,TO,46056,2021,"31,3902",2023,45853,2022,2023
261,1,01,001,201,001266,1266,Settimo Vittone,,TO,1491,2021,"23,2614",2023,1509,2022,2023
262,1,01,001,201,001267,1267,Sparone,,TO,928,2021,"29,6786",2023,940,2022,2023
263,1,01,001,201,001268,1268,Strambinello,,TO,260,2021,"2,214",2023,261,2022,2023
