,COD_RIP,COD_REG,COD_UTS,PRO_COM_T,PRO_COM,COMUNE,COMUNE_A,SIGLA_AUTOMOBILISTICA,POP_LEG,ANNO_CENSIMENTO,AREA_KMQ,ANNO_AREA,POP_RES,ANNO_POP_RES,anno_riferimento
4144,3,11,041,041051,41051,San Costanzo,,PU,4120.0,2001,"40,8859",2010,4945,2009,2010
4145,3,11,041,041052,41052,San Giorgio di Pesaro,,PU,1307.0,2001,"19,3992",2010,1437,2009,2010
4146,3,11,041,041054,41054,San Lorenzo in Campo,,PU,3356.0,2001,"28,7981",2010,3520,2009,2010
4147,3,11,041,041056,41056,Sant'Angelo in Lizzola,,PU,6810.0,2001,"11,7291",2010,8543,2009,2010
4148,3,11,041,041057,41057,Sant'Angelo in Vado,,PU,3868.0,2001,"67,3376",2010,4110,2009,2010
4149,3,11,041,041058,41058,Sant'Ippolito,,PU,1513.0,2001,"19,8758",2010,1599,2009,2010
4150,3,11,041,041059,41059,Sassocorvaro,,PU,3457.0,2001,"66,9072",2010,3487,2009,2010
4151,3,11,041,041060,41060,Sassofeltrio,,PU,1229.0,2001,"21,0786",2010,1399,2009,2010
4152,3,11,041,041061,41061,Serra Sant'Abbondio,,PU,1187.0,2001,"32,7994",2010,1126,2009,2010
4153,3,11,041,041062,41062,Serrungarina,,PU,2200.0,2001,"22,8708",2010,2528,2009,2010
4154,3,11,041,041064,41064,Tavoleto,,PU,816.0,2001,"12,4058",2010,913,2009,2010
4155,3,11,041,041065,41065,Tavullia,,PU,4800.0,2001,"42,0661",2010,7680,2009,2010
4156,3,11,041,041066,41066,Urbania,,PU,6643.0,2001,"77,533",2010,7065,2009,2010
4157,3,11,041,041067,41067,Urbino,,PU,15270.0,2001,"226,492",2010,15565,2009,2010
4158,3,11,042,042001,42001,Agugliano,,AN,4163.0,2001,"21,8897",2010,4743,2009,2010
4159,3,11,042,042002,42002,Ancona,,AN,100507.0,2001,"124,9182",2010,101418,2009,2010
4160,3,11,042,042003,42003,Arcevia,,AN,5300.0,2001,"128,331",2010,5053,2009,2010
4161,3,11,042,042004,42004,Barbara,,AN,1455.0,2001,"11,0388",2010,1491,2009,2010
4162,3,11,042,042005,42005,Belvedere Ostrense,,AN,2179.0,2001,"29,4501",2010,2329,2009,2010
4163,3,11,042,042006,42006,Camerano,,AN,6523.0,2001,"20,0038",2010,7175,2009,2010
4164,3,11,042,042007,42007,Camerata Picena,,AN,1700.0,2001,"11,8914",2010,2301,2009,2010
4165,3,11,042,042008,42008,Castelbellino,,AN,3618.0,2001,"6,0471",2010,4744,2009,2010
4166,3,11,042,042009,42009,Castel Colonna,,AN,961.0,2001,"13,5313",2010,1066,2009,2010
4167,3,11,042,042010,42010,Castelfidardo,,AN,16917.0,2001,"33,391",2010,18644,2009,2010
4168,3,11,042,042011,42011,Castelleone di Suasa,,AN,1689.0,2001,"15,9201",2010,1729,2009,2010
4169,3,11,042,042012,42012,Castelplanio,,AN,3223.0,2001,"15,3182",2010,3507,2009,2010
4170,3,11,042,042013,42013,Cerreto d'Esi,,AN,3308.0,2001,"16,913",2010,3982,2009,2010
4171,3,11,042,042014,42014,Chiaravalle,,AN,14040.0,2001,"17,602",2010,14921,2009,2010
4172,3,11,042,042015,42015,Corinaldo,,AN,5170.0,2001,"49,2789",2010,5133,2009,2010
4173,3,11,042,042016,42016,Cupramontana,,AN,4736.0,2001,"27,4029",2010,4925,2009,2010
4174,3,11,042,042017,42017,Fabriano,,AN,30019.0,2001,"272,0875",2010,31416,2009,2010
4175,3,11,042,042018,42018,Falconara Marittima,,AN,28349.0,2001,"25,7471",2010,27252,2009,2010
4176,3,11,042,042019,42019,Filottrano,,AN,9278.0,2001,"71,2017",2010,9627,2009,2010
4177,3,11,042,042020,42020,Genga,,AN,1981.0,2001,"73,1541",2010,1922,2009,2010
4178,3,11,042,042021,42021,Jesi,,AN,39224.0,2001,"108,9032",2010,40210,2009,2010
4179,3,11,042,042022,42022,Loreto,,AN,11280.0,2001,"17,8956",2010,12257,2009,2010
4180,3,11,042,042023,42023,Maiolati Spontini,,AN,5733.0,2001,"21,4922",2010,6136,2009,2010
4181,3,11,042,042024,42024,Mergo,,AN,970.0,2001,"7,2775",2010,1101,2009,2010
4182,3,11,042,042025,42025,Monsano,,AN,2760.0,2001,"14,6645",2010,3243,2009,2010
4183,3,11,042,042026,42026,Montecarotto,,AN,2176.0,2001,"24,3854",2010,2153,2009,2010
4184,3,11,042,042027,42027,Montemarciano,,AN,9173.0,2001,"22,3095",2010,10144,2009,2010
4185,3,11,042,042028,42028,Monterado,,AN,1569.0,2001,"10,5729",2010,2092,2009,2010
4186,3,11,042,042029,42029,Monte Roberto,,AN,2446.0,2001,"13,5693",2010,2961,2009,2010
4187,3,11,042,042030,42030,Monte San Vito,,AN,5530.0,2001,"21,8135",2010,6547,2009,2010
4188,3,11,042,042031,42031,Morro d'Alba,,AN,1776.0,2001,"19,4607",2010,1999,2009,2010
4189,3,11,042,042032,42032,Numana,,AN,3293.0,2001,"10,9348",2010,3840,2009,2010
4190,3,11,042,042033,42033,Offagna,,AN,1692.0,2001,"10,6306",2010,1879,2009,2010
4191,3,11,042,042034,42034,Osimo,,AN,29431.0,2001,"106,738",2010,33256,2009,2010
4192,3,11,042,042035,42035,Ostra,,AN,6028.0,2001,"47,2517",2010,6727,2009,2010
4193,3,11,042,042036,42036,Ostra Vetere,,AN,3536.0,2001,"30,0164",2010,3522,2009,2010
4194,3,11,042,042037,42037,Poggio San Marcello,,AN,737.0,2001,"13,3629",2010,754,2009,2010
4195,3,11,042,042038,42038,Polverigi,,AN,3015.0,2001,"24,9833",2010,4224,2009,2010
4196,3,11,042,042039,42039,Ripe,,AN,3575.0,2001,"15,1979",2010,4318,2009,2010
4197,3,11,042,042040,42040,Rosora,,AN,1748.0,2001,"9,406",2010,1952,2009,2010
4198,3,11,042,042041,42041,San Marcello,,AN,1931.0,2001,"25,7778",2010,2084,2009,2010
4199,3,11,042,042042,42042,San Paolo di Jesi,,AN,841.0,2001,"10,1118",2010,922,2009,2010
4200,3,11,042,042043,42043,Santa Maria Nuova,,AN,3914.0,2001,"18,2869",2010,4191,2009,2010
4201,3,11,042,042044,42044,Sassoferrato,,AN,7419.0,2001,"137,234",2010,7731,2009,2010
4202,3,11,042,042045,42045,Senigallia,,AN,41550.0,2001,"117,7674",2010,44020,2009,2010
4203,3,11,042,042046,42046,Serra de' Conti,,AN,3464.0,2001,"24,543",2010,3628,2009,2010
4204,3,11,042,042047,42047,Serra San Quirico,,AN,3016.0,2001,"49,3331",2010,3052,2009,2010
4205,3,11,042,042048,42048,Sirolo,,AN,3313.0,2001,"16,6767",2010,3812,2009,2010
4206,3,11,042,042049,42049,Staffolo,,AN,2217.0,2001,"27,4964",2010,2357,2009,2010
4207,3,11,043,043001,43001,Acquacanina,,MC,139.0,2001,"26,8108",2010,131,2009,2010
4208,3,11,043,043002,43002,Apiro,,MC,2431.0,2001,"53,7793",2010,2439,2009,2010
4209,3,11,043,043003,43003,Appignano,,MC,3904.0,2001,"22,6721",2010,4227,2009,2010
4210,3,11,043,043004,43004,Belforte del Chienti,,MC,1634.0,2001,"16,0544",2010,1828,2009,2010
4211,3,11,043,043005,43005,Bolognola,,MC,155.0,2001,"25,8643",2010,179,2009,2010
4212,3,11,043,043006,43006,Caldarola,,MC,1706.0,2001,"29,2217",2010,1888,2009,2010
4213,3,11,043,043007,43007,Camerino,,MC,6858.0,2001,"129,8822",2010,7032,2009,2010
4214,3,11,043,043008,43008,Camporotondo di Fiastrone,,MC,583.0,2001,"8,8058",2010,597,2009,2010
4215,3,11,043,043009,43009,Castelraimondo,,MC,4544.0,2001,"44,8464",2010,4847,2009,2010
4216,3,11,043,043010,43010,Castelsantangelo sul Nera,,MC,370.0,2001,"70,6594",2010,320,2009,2010
4217,3,11,043,043011,43011,Cessapalombo,,MC,585.0,2001,"27,5802",2010,552,2009,2010
4218,3,11,043,043012,43012,Cingoli,,MC,10118.0,2001,"148,1968",2010,10604,2009,2010
4219,3,11,043,043013,43013,Civitanova Marche,,MC,38299.0,2001,"46,0661",2010,40276,2009,2010
4220,3,11,043,043014,43014,Colmurano,,MC,1221.0,2001,"11,1987",2010,1303,2009,2010
4221,3,11,043,043015,43015,Corridonia,,MC,13696.0,2001,"61,9648",2010,15320,2009,2010
4222,3,11,043,043016,43016,Esanatoglia,,MC,2099.0,2001,"47,9097",2010,2141,2009,2010
4223,3,11,043,043017,43017,Fiastra,,MC,613.0,2001,"57,6696",2010,575,2009,2010
4224,3,11,043,043018,43018,Fiordimonte,,MC,239.0,2001,"21,3977",2010,224,2009,2010
4225,3,11,043,043019,43019,Fiuminata,,MC,1604.0,2001,"76,2165",2010,1530,2009,2010
4226,3,11,043,043020,43020,Gagliole,,MC,670.0,2001,"24,0499",2010,663,2009,2010
4227,3,11,043,043021,43021,Gualdo,,MC,920.0,2001,"22,2233",2010,889,2009,2010
4228,3,11,043,043022,43022,Loro Piceno,,MC,2485.0,2001,"32,5783",2010,2483,2009,2010
4229,3,11,043,043023,43023,Macerata,,MC,40875.0,2001,"92,5238",2010,42309,2009,2010
4230,3,11,043,043024,43024,Matelica,,MC,10155.0,2001,"81,1001",2010,10259,2009,2010
4231,3,11,043,043025,43025,Mogliano,,MC,4831.0,2001,"29,2583",2010,4899,2009,2010
4232,3,11,043,043026,43026,Montecassiano,,MC,6577.0,2001,"33,3565",2010,7124,2009,2010
4233,3,11,043,043027,43027,Monte Cavallo,,MC,171.0,2001,"38,5077",2010,149,2009,2010
4234,3,11,043,043028,43028,Montecosaro,,MC,5198.0,2001,"21,8781",2010,6568,2009,2010
4235,3,11,043,043029,43029,Montefano,,MC,3228.0,2001,"33,9416",2010,3581,2009,2010
4236,3,11,043,043030,43030,Montelupone,,MC,3221.0,2001,"32,6712",2010,3648,2009,2010
4237,3,11,043,043031,43031,Monte San Giusto,,MC,7324.0,2001,"20,0371",2010,7990,2009,2010
4238,3,11,043,043032,43032,Monte San Martino,,MC,820.0,2001,"18,4664",2010,795,2009,2010
4239,3,11,043,043033,43033,Morrovalle,,MC,9226.0,2001,"42,5807",2010,10247,2009,2010
4240,3,11,043,043034,43034,Muccia,,MC,907.0,2001,"25,9085",2010,939,2009,2010
4241,3,11,043,043035,43035,Penna San Giovanni,,MC,1302.0,2001,"28,0834",2010,1183,2009,2010
4242,3,11,043,043036,43036,Petriolo,,MC,2049.0,2001,"15,6459",2010,2063,2009,2010
4243,3,11,043,043037,43037,Pievebovigliana,,MC,879.0,2001,"27,2147",2010,870,2009,2010
4244,3,11,043,043038,43038,Pieve Torina,,MC,1379.0,2001,"74,7972",2010,1480,2009,2010
4245,3,11,043,043039,43039,Pioraco,,MC,1231.0,2001,"19,4519",2010,1229,2009,2010
4246,3,11,043,043040,43040,Poggio San Vicino,,MC,303.0,2001,"13,0307",2010,308,2009,2010
4247,3,11,043,043041,43041,Pollenza,,MC,5823.0,2001,"39,5498",2010,6568,2009,2010
4248,3,11,043,043042,43042,Porto Recanati,,MC,9414.0,2001,"17,2491",2010,11538,2009,2010
4249,3,11,043,043043,43043,Potenza Picena,,MC,14524.0,2001,"48,5519",2010,15902,2009,2010
4250,3,11,043,043044,43044,Recanati,,MC,20050.0,2001,"103,4575",2010,21580,2009,2010
4251,3,11,043,043045,43045,Ripe San Ginesio,,MC,758.0,2001,"10,1693",2010,857,2009,2010
4252,3,11,043,043046,43046,San Ginesio,,MC,3799.0,2001,"78,0195",2010,3747,2009,2010
4253,3,11,043,043047,43047,San Severino Marche,,MC,12794.0,2001,"194,2549",2010,13185,2009,2010
4254,3,11,043,043048,43048,Sant'Angelo in Pontano,,MC,1496.0,2001,"27,3837",2010,1499,2009,2010
4255,3,11,043,043049,43049,Sarnano,,MC,3375.0,2001,"63,1649",2010,3438,2009,2010
4256,3,11,043,043050,43050,Sefro,,MC,433.0,2001,"42,5375",2010,455,2009,2010
4257,3,11,043,043051,43051,Serrapetrona,,MC,894.0,2001,"37,6468",2010,1009,2009,2010
4258,3,11,043,043052,43052,Serravalle di Chienti,,MC,1153.0,2001,"95,9784",2010,1110,2009,2010
4259,3,11,043,043053,43053,Tolentino,,MC,18649.0,2001,"95,1182",2010,20170,2009,2010
4260,3,11,043,043054,43054,Treia,,MC,9449.0,2001,"93,5351",2010,9722,2009,2010
4261,3,11,043,043055,43055,Urbisaglia,,MC,2760.0,2001,"22,8634",2010,2776,2009,2010
4262,3,11,043,043056,43056,Ussita,,MC,426.0,2001,"55,2952",2010,447,2009,2010
4263,3,11,043,043057,43057,Visso,,MC,1177.0,2001,"100,4246",2010,1242,2009,2010
4264,3,11,044,044001,44001,Acquasanta Terme,,AP,3346.0,2001,"138,3927",2010,3127,2009,2010
4265,3,11,044,044002,44002,Acquaviva Picena,,AP,3409.0,2001,"21,0623",2010,3813,2009,2010
4266,3,11,044,044005,44005,Appignano del Tronto,,AP,1977.0,2001,"23,1937",2010,1946,2009,2010
4267,3,11,044,044006,44006,Arquata del Tronto,,AP,1481.0,2001,"92,2174",2010,1320,2009,2010
4268,3,11,044,044007,44007,Ascoli Piceno,,AP,51375.0,2001,"158,0182",2010,50666,2009,2010
4269,3,11,044,044010,44010,Carassai,,AP,1263.0,2001,"22,2382",2010,1178,2009,2010
4270,3,11,044,044011,44011,Castel di Lama,,AP,7216.0,2001,"10,9771",2010,8253,2009,2010
4271,3,11,044,044012,44012,Castignano,,AP,3011.0,2001,"38,7948",2010,3019,2009,2010
4272,3,11,044,044013,44013,Castorano,,AP,2036.0,2001,"14,0833",2010,2376,2009,2010
4273,3,11,044,044014,44014,Colli del Tronto,,AP,3152.0,2001,"5,9389",2010,3502,2009,2010
4274,3,11,044,044015,44015,Comunanza,,AP,3100.0,2001,"54,3951",2010,3210,2009,2010
4275,3,11,044,044016,44016,Cossignano,,AP,1036.0,2001,"14,9508",2010,1019,2009,2010
4276,3,11,044,044017,44017,Cupra Marittima,,AP,5017.0,2001,"17,3368",2010,5384,2009,2010
4277,3,11,044,044020,44020,Folignano,,AP,8844.0,2001,"14,8574",2010,9419,2009,2010
4278,3,11,044,044021,44021,Force,,AP,1602.0,2001,"34,307",2010,1477,2009,2010
4279,3,11,044,044023,44023,Grottammare,,AP,14278.0,2001,"17,9946",2010,15523,2009,2010
4280,3,11,044,044027,44027,Maltignano,,AP,2357.0,2001,"8,1722",2010,2520,2009,2010
4281,3,11,044,044029,44029,Massignano,,AP,1589.0,2001,"16,3038",2010,1658,2009,2010
4282,3,11,044,044031,44031,Monsampolo del Tronto,,AP,3995.0,2001,"15,4336",2010,4511,2009,2010
4283,3,11,044,044032,44032,Montalto delle Marche,,AP,2345.0,2001,"33,9405",2010,2316,2009,2010
4284,3,11,044,044034,44034,Montedinove,,AP,567.0,2001,"11,9335",2010,544,2009,2010
4285,3,11,044,044036,44036,Montefiore dell'Aso,,AP,2199.0,2001,"28,2074",2010,2195,2009,2010
4286,3,11,044,044038,44038,Montegallo,,AP,622.0,2001,"48,464",2010,586,2009,2010
4287,3,11,044,044044,44044,Montemonaco,,AP,684.0,2001,"67,7918",2010,667,2009,2010
4288,3,11,044,044045,44045,Monteprandone,,AP,10354.0,2001,"26,3742",2010,11946,2009,2010
4289,3,11,044,044054,44054,Offida,,AP,5327.0,2001,"49,6024",2010,5284,2009,2010
4290,3,11,044,044056,44056,Palmiano,,AP,222.0,2001,"12,6977",2010,211,2009,2010
4291,3,11,044,044063,44063,Ripatransone,,AP,4356.0,2001,"74,2781",2010,4445,2009,2010
4292,3,11,044,044064,44064,Roccafluvione,,AP,2195.0,2001,"60,6318",2010,2144,2009,2010
4293,3,11,044,044065,44065,Rotella,,AP,1000.0,2001,"27,437",2010,976,2009,2010
4294,3,11,044,044066,44066,San Benedetto del Tronto,,AP,45054.0,2001,"25,4051",2010,47359,2009,2010
4295,3,11,044,044071,44071,Spinetoli,,AP,5874.0,2001,"12,5831",2010,7100,2009,2010
4296,3,11,044,044073,44073,Venarotta,,AP,2270.0,2001,"30,2092",2010,2232,2009,2010
4297,3,09,045,045001,45001,Aulla,,MS,10178.0,2001,"59,9874",2010,11093,2009,2010
4298,3,09,045,045002,45002,Bagnone,,MS,2022.0,2001,"73,9352",2010,1963,2009,2010
4299,3,09,045,045003,45003,Carrara,,MS,65034.0,2001,"70,9229",2010,65284,2009,2010
4300,3,09,045,045004,45004,Casola in Lunigiana,,MS,1231.0,2001,"41,5395",2010,1060,2009,2010
4301,3,09,045,045005,45005,Comano,,MS,799.0,2001,"53,8289",2010,773,2009,2010
4302,3,09,045,045006,45006,Filattiera,,MS,2474.0,2001,"48,7785",2010,2390,2009,2010
4303,3,09,045,045007,45007,Fivizzano,,MS,9174.0,2001,"181,182",2010,8528,2009,2010
4304,3,09,045,045008,45008,Fosdinovo,,MS,4379.0,2001,"48,6259",2010,4954,2009,2010
4305,3,09,045,045009,45009,Licciana Nardi,,MS,4887.0,2001,"55,6776",2010,5000,2009,2010
4306,3,09,045,045010,45010,Massa,,MS,66769.0,2001,"93,8433",2010,69981,2009,2010
4307,3,09,045,045011,45011,Montignoso,,MS,10023.0,2001,"16,7508",2010,10455,2009,2010
4308,3,09,045,045012,45012,Mulazzo,,MS,2565.0,2001,"62,505",2010,2639,2009,2010
4309,3,09,045,045013,45013,Podenzana,,MS,1819.0,2001,"17,1034",2010,2197,2009,2010
4310,3,09,045,045014,45014,Pontremoli,,MS,8252.0,2001,"182,473",2010,7791,2009,2010
4311,3,09,045,045015,45015,Tresana,,MS,2055.0,2001,"44,4509",2010,2111,2009,2010
4312,3,09,045,045016,45016,Villafranca in Lunigiana,,MS,4609.0,2001,"29,3196",2010,4843,2009,2010
4313,3,09,045,045017,45017,Zeri,,MS,1382.0,2001,"73,6618",2010,1227,2009,2010
4314,3,09,046,046001,46001,Altopascio,,LU,11152.0,2001,"28,5748",2010,14746,2009,2010
4315,3,09,046,046002,46002,Bagni di Lucca,,LU,6550.0,2001,"164,7063",2010,6529,2009,2010
4316,3,09,046,046003,46003,Barga,,LU,10018.0,2001,"66,4659",2010,10250,2009,2010
4317,3,09,046,046004,46004,Borgo a Mozzano,,LU,7358.0,2001,"72,2029",2010,7385,2009,2010
4318,3,09,046,046005,46005,Camaiore,,LU,30206.0,2001,"85,4239",2010,32179,2009,2010
4319,3,09,046,046006,46006,Camporgiano,,LU,2394.0,2001,"27,0913",2010,2328,2009,2010
4320,3,09,046,046007,46007,Capannori,,LU,42454.0,2001,"155,9157",2010,45430,2009,2010
4321,3,09,046,046008,46008,Careggine,,LU,642.0,2001,"24,0811",2010,617,2009,2010
4322,3,09,046,046009,46009,Castelnuovo di Garfagnana,,LU,6073.0,2001,"28,4821",2010,6071,2009,2010
4323,3,09,046,046010,46010,Castiglione di Garfagnana,,LU,1890.0,2001,"48,5217",2010,1884,2009,2010
4324,3,09,046,046011,46011,Coreglia Antelminelli,,LU,4813.0,2001,"52,941",2010,5276,2009,2010
4325,3,09,046,046012,46012,Fabbriche di Vallico,,LU,526.0,2001,"15,195",2010,505,2009,2010
4326,3,09,046,046013,46013,Forte dei Marmi,,LU,8444.0,2001,"8,8802",2010,7710,2009,2010
4327,3,09,046,046014,46014,Fosciandora,,LU,670.0,2001,"19,8595",2010,634,2009,2010
4328,3,09,046,046015,46015,Gallicano,,LU,3795.0,2001,"31,0403",2010,3947,2009,2010
4329,3,09,046,046016,46016,Giuncugnano,,LU,538.0,2001,"19,0979",2010,489,2009,2010
4330,3,09,046,046017,46017,Lucca,,LU,81862.0,2001,"185,8073",2010,86599,2009,2010
4331,3,09,046,046018,46018,Massarosa,,LU,20548.0,2001,"68,2742",2010,22852,2009,2010
4332,3,09,046,046019,46019,Minucciano,,LU,2521.0,2001,"57,282",2010,2319,2009,2010
4333,3,09,046,046020,46020,Molazzana,,LU,1188.0,2001,"31,3299",2010,1147,2009,2010
4334,3,09,046,046021,46021,Montecarlo,,LU,4345.0,2001,"15,6716",2010,4573,2009,2010
4335,3,09,046,046022,46022,Pescaglia,,LU,3718.0,2001,"70,5478",2010,3756,2009,2010
4336,3,09,046,046023,46023,Piazza al Serchio,,LU,2556.0,2001,"27,0295",2010,2490,2009,2010
4337,3,09,046,046024,46024,Pietrasanta,,LU,24409.0,2001,"41,6091",2010,24639,2009,2010
4338,3,09,046,046025,46025,Pieve Fosciana,,LU,2367.0,2001,"28,7543",2010,2471,2009,2010
4339,3,09,046,046026,46026,Porcari,,LU,7109.0,2001,"18,0716",2010,8590,2009,2010
4340,3,09,046,046027,46027,San Romano in Garfagnana,,LU,1432.0,2001,"26,1568",2010,1485,2009,2010
4341,3,09,046,046028,46028,Seravezza,,LU,12706.0,2001,"39,5504",2010,13456,2009,2010
4342,3,09,046,046029,46029,Sillano,,LU,784.0,2001,"62,1929",2010,732,2009,2010
4343,3,09,046,046030,46030,Stazzema,,LU,3367.0,2001,"80,0817",2010,3359,2009,2010
4344,3,09,046,046031,46031,Vagli Sotto,,LU,1123.0,2001,"41,2191",2010,1019,2009,2010
4345,3,09,046,046032,46032,Vergemoli,,LU,391.0,2001,"27,352",2010,341,2009,2010
4346,3,09,046,046033,46033,Viareggio,,LU,61103.0,2001,"32,4193",2010,63657,2009,2010
4347,3,09,046,046034,46034,Villa Basilica,,LU,1792.0,2001,"36,5653",2010,1766,2009,2010
4348,3,09,046,046035,46035,Villa Collemandina,,LU,1400.0,2001,"34,7895",2010,1394,2009,2010
4349,3,09,047,047001,47001,Abetone,,PT,705.0,2001,"30,9916",2010,697,2009,2010
4350,3,09,047,047002,47002,Agliana,,PT,14628.0,2001,"11,68",2010,16765,2009,2010
4351,3,09,047,047003,47003,Buggiano,,PT,8043.0,2001,"16,0363",2010,8880,2009,2010
4352,3,09,047,047004,47004,Cutigliano,,PT,1699.0,2001,"43,9324",2010,1594,2009,2010
4353,3,09,047,047005,47005,Lamporecchio,,PT,6777.0,2001,"22,2518",2010,7719,2009,2010
4354,3,09,047,047006,47006,Larciano,,PT,6018.0,2001,"24,9667",2010,6299,2009,2010
4355,3,09,047,047007,47007,Marliana,,PT,2917.0,2001,"43,0435",2010,3250,2009,2010
4356,3,09,047,047008,47008,Massa e Cozzile,,PT,7199.0,2001,"16,0156",2010,7843,2009,2010
4357,3,09,047,047009,47009,Monsummano Terme,,PT,19906.0,2001,"32,6165",2010,21023,2009,2010
4358,3,09,047,047010,47010,Montale,,PT,10143.0,2001,"32,1306",2010,10677,2009,2010
4359,3,09,047,047011,47011,Montecatini-Terme,,PT,19900.0,2001,"17,6718",2010,20801,2009,2010
4360,3,09,047,047012,47012,Pescia,,PT,17428.0,2001,"79,179",2010,19577,2009,2010
4361,3,09,047,047013,47013,Pieve a Nievole,,PT,9098.0,2001,"12,6846",2010,9709,2009,2010
4362,3,09,047,047014,47014,Pistoia,,PT,84274.0,2001,"236,2003",2010,89457,2009,2010
4363,3,09,047,047015,47015,Piteglio,,PT,1877.0,2001,"49,3367",2010,1835,2009,2010
4364,3,09,047,047016,47016,Ponte Buggianese,,PT,7618.0,2001,"29,5341",2010,8834,2009,2010
4365,3,09,047,047017,47017,Quarrata,,PT,22683.0,2001,"45,9127",2010,25244,2009,2010
4366,3,09,047,047018,47018,Sambuca Pistoiese,,PT,1604.0,2001,"77,2496",2010,1774,2009,2010
4367,3,09,047,047019,47019,San Marcello Pistoiese,,PT,7142.0,2001,"85,6121",2010,6865,2009,2010
4368,3,09,047,047020,47020,Serravalle Pistoiese,,PT,10150.0,2001,"42,0534",2010,11430,2009,2010
4369,3,09,047,047021,47021,Uzzano,,PT,4711.0,2001,"7,7962",2010,5637,2009,2010
4370,3,09,047,047022,47022,Chiesina Uzzanese,,PT,3983.0,2001,"7,1958",2010,4510,2009,2010
4371,3,09,048,048001,48001,Bagno a Ripoli,,FI,25232.0,2001,"74,0982",2010,25763,2009,2010
4372,3,09,048,048002,48002,Barberino di Mugello,,FI,9531.0,2001,"133,287",2010,10774,2009,2010
4373,3,09,048,048003,48003,Barberino Val d'Elsa,,FI,3871.0,2001,"66,0091",2010,4280,2009,2010
4374,3,09,048,048004,48004,Borgo San Lorenzo,,FI,15825.0,2001,"146,3628",2010,17925,2009,2010
4375,3,09,048,048005,48005,Calenzano,,FI,15042.0,2001,"76,987",2010,16178,2009,2010
4376,3,09,048,048006,48006,Campi Bisenzio,,FI,37249.0,2001,"28,7597",2010,42664,2009,2010
4377,3,09,048,048008,48008,Capraia e Limite,,FI,5920.0,2001,"24,9166",2010,7143,2009,2010
4378,3,09,048,048010,48010,Castelfiorentino,,FI,17012.0,2001,"66,4365",2010,17840,2009,2010
4379,3,09,048,048011,48011,Cerreto Guidi,,FI,9555.0,2001,"49,3183",2010,10270,2009,2010
4380,3,09,048,048012,48012,Certaldo,,FI,15670.0,2001,"75,2748",2010,16198,2009,2010
4381,3,09,048,048013,48013,Dicomano,,FI,4958.0,2001,"61,6319",2010,5650,2009,2010
4382,3,09,048,048014,48014,Empoli,,FI,44094.0,2001,"62,2087",2010,46774,2009,2010
4383,3,09,048,048015,48015,Fiesole,,FI,14085.0,2001,"42,1921",2010,14058,2009,2010
4384,3,09,048,048016,48016,Figline Valdarno,,FI,16301.0,2001,"71,5025",2010,16854,2009,2010
4385,3,09,048,048017,48017,Firenze,,FI,356118.0,2001,"102,3181",2010,362526,2009,2010
4386,3,09,048,048018,48018,Firenzuola,,FI,4812.0,2001,"271,995",2010,4881,2009,2010
4387,3,09,048,048019,48019,Fucecchio,,FI,21139.0,2001,"65,1871",2010,23024,2009,2010
4388,3,09,048,048020,48020,Gambassi Terme,,FI,4709.0,2001,"83,1453",2010,4906,2009,2010
4389,3,09,048,048021,48021,Greve in Chianti,,FI,12855.0,2001,"169,3743",2010,14214,2009,2010
4390,3,09,048,048022,48022,Impruneta,,FI,14637.0,2001,"48,7185",2010,14784,2009,2010
4391,3,09,048,048023,48023,Incisa in Val d'Arno,,FI,5503.0,2001,"26,396",2010,6253,2009,2010
4392,3,09,048,048024,48024,Lastra a Signa,,FI,17938.0,2001,"42,8991",2010,19340,2009,2010
4393,3,09,048,048025,48025,Londa,,FI,1669.0,2001,"59,2885",2010,1877,2009,2010
4394,3,09,048,048026,48026,Marradi,,FI,3617.0,2001,"154,0518",2010,3296,2009,2010
4395,3,09,048,048027,48027,Montaione,,FI,3439.0,2001,"104,7534",2010,3776,2009,2010
4396,3,09,048,048028,48028,Montelupo Fiorentino,,FI,11240.0,2001,"24,6715",2010,13482,2009,2010
4397,3,09,048,048030,48030,Montespertoli,,FI,11354.0,2001,"124,9719",2010,13356,2009,2010
4398,3,09,048,048031,48031,Palazzuolo sul Senio,,FI,1301.0,2001,"109,1064",2010,1204,2009,2010
4399,3,09,048,048032,48032,Pelago,,FI,7270.0,2001,"54,5603",2010,7607,2009,2010
4400,3,09,048,048033,48033,Pontassieve,,FI,20610.0,2001,"114,3984",2010,20712,2009,2010
4401,3,09,048,048035,48035,Reggello,,FI,14167.0,2001,"121,6819",2010,16070,2009,2010
4402,3,09,048,048036,48036,Rignano sull'Arno,,FI,7542.0,2001,"54,1438",2010,8661,2009,2010
4403,3,09,048,048037,48037,Rufina,,FI,6693.0,2001,"45,8797",2010,7481,2009,2010
4404,3,09,048,048038,48038,San Casciano in Val di Pesa,,FI,16615.0,2001,"107,8317",2010,17151,2009,2010
4405,3,09,048,048039,48039,San Godenzo,,FI,1187.0,2001,"99,2059",2010,1270,2009,2010
4406,3,09,048,048040,48040,San Piero a Sieve,,FI,3758.0,2001,"36,5688",2010,4182,2009,2010
4407,3,09,048,048041,48041,Scandicci,,FI,50136.0,2001,"59,6943",2010,49868,2009,2010
4408,3,09,048,048042,48042,Scarperia,,FI,6778.0,2001,"79,2412",2010,7828,2009,2010
