,COD_RIP,COD_REG,COD_UTS,COD_PROV_STORICO,PRO_COM_T,PRO_COM,COMUNE,COMUNE_A,SIGLA_AUTOMOBILISTICA,COM_ISO,COM_LIT,ZONA_ALT,ZONE_COST_2011,DEGURBA_2011,COD_ECO_DIV_2018,DEN_ECO_DIV_2018,COD_ECO_PRO_2018,DEN_ECO_PRO_2018,COD_ECO_SEZ_2018,DEN_ECO_SEZ_2018,COD_ECO_SSEZ_2018,DEN_ECO_SSEZ_2018,anno_riferimento
4011,3,11,041,041,041008,41008,Cantiano,,PU,0,0,1,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4012,3,11,041,041,041009,41009,Carpegna,,PU,0,0,1,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C1,Sezione Appenninica Settentrionale e Nord-Occidentale,1C1a,Sottosezione Appennino Tosco-Emiliano,2018
4013,3,11,041,041,041010,41010,Cartoceto,,PU,0,0,4,0,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4014,3,11,041,041,041013,41013,Fano,,PU,0,1,4,1,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4015,3,11,041,041,041014,41014,Fermignano,,PU,0,0,3,0,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4016,3,11,041,041,041015,41015,Fossombrone,,PU,0,0,3,0,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4017,3,11,041,041,041016,41016,Fratte Rosa,,PU,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4018,3,11,041,041,041017,41017,Frontino,,PU,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C1,Sezione Appenninica Settentrionale e Nord-Occidentale,1C1a,Sottosezione Appennino Tosco-Emiliano,2018
4019,3,11,041,041,041018,41018,Frontone,,PU,0,0,1,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4020,3,11,041,041,041019,41019,Gabicce Mare,,PU,0,1,4,1,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4021,3,11,041,041,041020,41020,Gradara,,PU,0,0,4,1,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4022,3,11,041,041,041021,41021,Isola del Piano,,PU,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4023,3,11,041,041,041022,41022,Lunano,,PU,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C1,Sezione Appenninica Settentrionale e Nord-Occidentale,1C1a,Sottosezione Appennino Tosco-Emiliano,2018
4024,3,11,041,041,041023,41023,Macerata Feltria,,PU,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C1,Sezione Appenninica Settentrionale e Nord-Occidentale,1C1a,Sottosezione Appennino Tosco-Emiliano,2018
4025,3,11,041,041,041025,41025,Mercatello sul Metauro,,PU,0,0,1,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4026,3,11,041,041,041026,41026,Mercatino Conca,,PU,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C1,Sezione Appenninica Settentrionale e Nord-Occidentale,1C1a,Sottosezione Appennino Tosco-Emiliano,2018
4027,3,11,041,041,041027,41027,Mombaroccio,,PU,0,0,4,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4028,3,11,041,041,041028,41028,Mondavio,,PU,0,0,4,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4029,3,11,041,041,041029,41029,Mondolfo,,PU,0,1,4,1,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4030,3,11,041,041,041030,41030,Montecalvo in Foglia,,PU,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4031,3,11,041,041,041031,41031,Monte Cerignone,,PU,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C1,Sezione Appenninica Settentrionale e Nord-Occidentale,1C1a,Sottosezione Appennino Tosco-Emiliano,2018
4032,3,11,041,041,041032,41032,Monteciccardo,,PU,0,0,4,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4033,3,11,041,041,041033,41033,Montecopiolo,,PU,0,0,1,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C1,Sezione Appenninica Settentrionale e Nord-Occidentale,1C1a,Sottosezione Appennino Tosco-Emiliano,2018
4034,3,11,041,041,041034,41034,Montefelcino,,PU,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4035,3,11,041,041,041035,41035,Monte Grimano Terme,,PU,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C1,Sezione Appenninica Settentrionale e Nord-Occidentale,1C1a,Sottosezione Appennino Tosco-Emiliano,2018
4036,3,11,041,041,041036,41036,Montelabbate,,PU,0,0,4,0,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4037,3,11,041,041,041038,41038,Monte Porzio,,PU,0,0,4,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4038,3,11,041,041,041041,41041,Peglio,,PU,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4039,3,11,041,041,041043,41043,Pergola,,PU,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4040,3,11,041,041,041044,41044,Pesaro,,PU,0,1,4,1,1,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4041,3,11,041,041,041045,41045,Petriano,,PU,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4042,3,11,041,041,041047,41047,Piandimeleto,,PU,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C1,Sezione Appenninica Settentrionale e Nord-Occidentale,1C1a,Sottosezione Appennino Tosco-Emiliano,2018
4043,3,11,041,041,041048,41048,Pietrarubbia,,PU,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C1,Sezione Appenninica Settentrionale e Nord-Occidentale,1C1a,Sottosezione Appennino Tosco-Emiliano,2018
4044,3,11,041,041,041049,41049,Piobbico,,PU,0,0,1,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4045,3,11,041,041,041051,41051,San Costanzo,,PU,0,0,4,1,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4046,3,11,041,041,041054,41054,San Lorenzo in Campo,,PU,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4047,3,11,041,041,041057,41057,Sant'Angelo in Vado,,PU,0,0,1,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4048,3,11,041,041,041058,41058,Sant'Ippolito,,PU,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4049,3,11,041,041,041059,41059,Sassocorvaro,,PU,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C1,Sezione Appenninica Settentrionale e Nord-Occidentale,1C1a,Sottosezione Appennino Tosco-Emiliano,2018
4050,3,11,041,041,041060,41060,Sassofeltrio,,PU,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C1,Sezione Appenninica Settentrionale e Nord-Occidentale,1C1a,Sottosezione Appennino Tosco-Emiliano,2018
4051,3,11,041,041,041061,41061,Serra Sant'Abbondio,,PU,0,0,1,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4052,3,11,041,041,041064,41064,Tavoleto,,PU,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C1,Sezione Appenninica Settentrionale e Nord-Occidentale,1C1a,Sottosezione Appennino Tosco-Emiliano,2018
4053,3,11,041,041,041065,41065,Tavullia,,PU,0,0,4,1,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4054,3,11,041,041,041066,41066,Urbania,,PU,0,0,3,0,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4055,3,11,041,041,041067,41067,Urbino,,PU,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4056,3,11,041,041,041068,41068,Vallefoglia,,PU,0,0,4,0,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4057,3,11,041,041,041069,41069,Colli al Metauro,,PU,0,0,4,0,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4058,3,11,041,041,041070,41070,Terre Roveresche,,PU,0,0,4,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4059,3,11,042,042,042001,42001,Agugliano,,AN,0,0,4,1,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4060,3,11,042,042,042002,42002,Ancona,,AN,0,1,4,1,1,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4061,3,11,042,042,042003,42003,Arcevia,,AN,0,0,1,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4062,3,11,042,042,042004,42004,Barbara,,AN,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4063,3,11,042,042,042005,42005,Belvedere Ostrense,,AN,0,0,4,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4064,3,11,042,042,042006,42006,Camerano,,AN,0,0,4,1,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4065,3,11,042,042,042007,42007,Camerata Picena,,AN,0,0,4,1,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4066,3,11,042,042,042008,42008,Castelbellino,,AN,0,0,3,0,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4067,3,11,042,042,042010,42010,Castelfidardo,,AN,0,0,4,1,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4068,3,11,042,042,042011,42011,Castelleone di Suasa,,AN,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4069,3,11,042,042,042012,42012,Castelplanio,,AN,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4070,3,11,042,042,042013,42013,Cerreto d'Esi,,AN,0,0,1,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4071,3,11,042,042,042014,42014,Chiaravalle,,AN,0,0,4,1,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4072,3,11,042,042,042015,42015,Corinaldo,,AN,0,0,4,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4073,3,11,042,042,042016,42016,Cupramontana,,AN,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4074,3,11,042,042,042017,42017,Fabriano,,AN,0,0,1,0,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4075,3,11,042,042,042018,42018,Falconara Marittima,,AN,0,1,4,1,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4076,3,11,042,042,042019,42019,Filottrano,,AN,0,0,4,0,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4077,3,11,042,042,042020,42020,Genga,,AN,0,0,1,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4078,3,11,042,042,042021,42021,Jesi,,AN,0,0,4,0,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4079,3,11,042,042,042022,42022,Loreto,,AN,0,0,4,1,2,2,Divisione Mediterranea,2C,Provincia Adriatica,2C1,Sezione Adriatica Centrale,2C1a,Sottosezione Costiera di Marche e Abruzzo,2018
4080,3,11,042,042,042023,42023,Maiolati Spontini,,AN,0,0,3,0,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4081,3,11,042,042,042024,42024,Mergo,,AN,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4082,3,11,042,042,042025,42025,Monsano,,AN,0,0,4,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4083,3,11,042,042,042026,42026,Montecarotto,,AN,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4084,3,11,042,042,042027,42027,Montemarciano,,AN,0,1,4,1,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4085,3,11,042,042,042029,42029,Monte Roberto,,AN,0,0,3,0,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4086,3,11,042,042,042030,42030,Monte San Vito,,AN,0,0,4,1,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4087,3,11,042,042,042031,42031,Morro d'Alba,,AN,0,0,4,1,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4088,3,11,042,042,042032,42032,Numana,,AN,0,1,4,1,2,2,Divisione Mediterranea,2C,Provincia Adriatica,2C1,Sezione Adriatica Centrale,2C1a,Sottosezione Costiera di Marche e Abruzzo,2018
4089,3,11,042,042,042033,42033,Offagna,,AN,0,0,4,1,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4090,3,11,042,042,042034,42034,Osimo,,AN,0,0,4,0,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4091,3,11,042,042,042035,42035,Ostra,,AN,0,0,4,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4092,3,11,042,042,042036,42036,Ostra Vetere,,AN,0,0,4,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4093,3,11,042,042,042037,42037,Poggio San Marcello,,AN,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4094,3,11,042,042,042038,42038,Polverigi,,AN,0,0,4,0,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4095,3,11,042,042,042040,42040,Rosora,,AN,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4096,3,11,042,042,042041,42041,San Marcello,,AN,0,0,4,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4097,3,11,042,042,042042,42042,San Paolo di Jesi,,AN,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4098,3,11,042,042,042043,42043,Santa Maria Nuova,,AN,0,0,4,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4099,3,11,042,042,042044,42044,Sassoferrato,,AN,0,0,1,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4100,3,11,042,042,042045,42045,Senigallia,,AN,0,1,4,1,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4101,3,11,042,042,042046,42046,Serra de' Conti,,AN,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4102,3,11,042,042,042047,42047,Serra San Quirico,,AN,0,0,1,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4103,3,11,042,042,042048,42048,Sirolo,,AN,0,1,4,1,2,2,Divisione Mediterranea,2C,Provincia Adriatica,2C1,Sezione Adriatica Centrale,2C1a,Sottosezione Costiera di Marche e Abruzzo,2018
4104,3,11,042,042,042049,42049,Staffolo,,AN,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4105,3,11,042,042,042050,42050,Trecastelli,,AN,0,0,4,1,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4106,3,11,043,043,043002,43002,Apiro,,MC,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4107,3,11,043,043,043003,43003,Appignano,,MC,0,0,4,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4108,3,11,043,043,043004,43004,Belforte del Chienti,,MC,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2b,Sottosezione Appennino Laziale-Abruzzese,2018
4109,3,11,043,043,043005,43005,Bolognola,,MC,0,0,1,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4110,3,11,043,043,043006,43006,Caldarola,,MC,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4111,3,11,043,043,043007,43007,Camerino,,MC,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4112,3,11,043,043,043008,43008,Camporotondo di Fiastrone,,MC,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2b,Sottosezione Appennino Laziale-Abruzzese,2018
4113,3,11,043,043,043009,43009,Castelraimondo,,MC,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4114,3,11,043,043,043010,43010,Castelsantangelo sul Nera,,MC,0,0,1,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4115,3,11,043,043,043011,43011,Cessapalombo,,MC,0,0,1,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4116,3,11,043,043,043012,43012,Cingoli,,MC,0,0,3,0,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4117,3,11,043,043,043013,43013,Civitanova Marche,,MC,0,1,4,1,2,2,Divisione Mediterranea,2C,Provincia Adriatica,2C1,Sezione Adriatica Centrale,2C1a,Sottosezione Costiera di Marche e Abruzzo,2018
4118,3,11,043,043,043014,43014,Colmurano,,MC,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2b,Sottosezione Appennino Laziale-Abruzzese,2018
4119,3,11,043,043,043015,43015,Corridonia,,MC,0,0,4,0,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4120,3,11,043,043,043016,43016,Esanatoglia,,MC,0,0,1,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4121,3,11,043,043,043017,43017,Fiastra,,MC,0,0,1,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4122,3,11,043,043,043019,43019,Fiuminata,,MC,0,0,1,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4123,3,11,043,043,043020,43020,Gagliole,,MC,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4124,3,11,043,043,043021,43021,Gualdo,,MC,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2b,Sottosezione Appennino Laziale-Abruzzese,2018
4125,3,11,043,043,043022,43022,Loro Piceno,,MC,0,0,3,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4126,3,11,043,043,043023,43023,Macerata,,MC,0,0,4,0,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4127,3,11,043,043,043024,43024,Matelica,,MC,0,0,3,0,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
4128,3,11,043,043,043025,43025,Mogliano,,MC,0,0,4,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4129,3,11,043,043,043026,43026,Montecassiano,,MC,0,0,4,0,2,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2c,Sottosezione Sub-Appennino di Marche e Abruzzo,2018
4130,3,11,043,043,043027,43027,Monte Cavallo,,MC,0,0,1,0,3,1,Divisione Temperata,1C,Provincia Appenninica,1C2,Sezione Appenninica Centrale,1C2a,Sottosezione Appennino Umbro-Marchigiano,2018
